order_id,date,customer_id,product_name,category,price,quantity,country,total
1875,21/09/2023,1605,Keyboard,Accessories,670.29,4,France,2681.16
1876,25/05/2023,1568,Desk Lamp,Office,802.26,3,UK,2406.78
1877,30/06/2023,1163,Desk Lamp,Office,402.79,2,UK,805.58
1878,16/09/2023,1831,Laptop,Accessories,1348.93,1,Israel,1348.93
1879,17/08/2023,1496,Webcam,Accessories,668.35,4,France,2673.4
1880,14/01/2024,1609,Monitor,Electronics,1222.85,1,Israel,1222.85
1881,08/07/2023,1015,Webcam,Office,124.2,1,Israel,124.2
1882,21/01/2022,1343,Webcam,Electronics,1183.43,3,Germany,3550.29
1883,08/07/2023,1077,Webcam,Office,737.91,2,UK,1475.82
1884,01/02/2023,1345,Monitor,Accessories,13.08,2,Germany,26.16
1885,17/09/2023,1071,Webcam,Office,343.26,4,Germany,1373.04
1886,15/04/2022,1269,Monitor,Office,294.63,1,Israel,294.63
1887,11/07/2022,1286,Headphones,Electronics,1128.89,1,France,1128.89
1888,17/01/2022,1065,Desk Lamp,Accessories,718.42,1,Israel,718.42
1889,28/01/2023,1879,USB Cable,Accessories,243.78,3,Canada,731.34
1890,01/03/2023,1067,Laptop,Accessories,388.92,2,France,777.84
1891,09/05/2022,1192,Mouse,Electronics,758.59,1,UK,758.59
1892,26/07/2023,1054,Webcam,Electronics,34.36,1,Canada,34.36
1893,29/01/2022,1979,Keyboard,Electronics,639.07,2,Canada,1278.14
1894,30/10/2024,1378,Headphones,Office,1018.7,4,Canada,4074.8
1895,30/08/2022,1973,Keyboard,Office,779.04,3,USA,2337.12
1896,20/08/2022,1167,Mouse,Electronics,899.16,3,UK,2697.48
1897,28/02/2024,1408,Monitor,Electronics,493.29,3,Israel,1479.87
1898,16/12/2023,1507,Mouse,Accessories,278.7,2,France,557.4
1899,29/01/2024,1536,Keyboard,Office,1215.56,3,Canada,3646.68
1900,12/03/2024,1642,Desk Lamp,Office,1358.92,1,USA,1358.92
1901,15/02/2024,1836,Desk Lamp,Accessories,768.56,3,Canada,2305.68
1902,27/12/2023,1101,Mouse,Accessories,461.04,2,France,922.08
1903,19/07/2022,1885,Desk Lamp,Accessories,769.25,3,France,2307.75
1904,02/08/2024,1793,Laptop,Electronics,1319.08,4,USA,5276.32
1905,20/03/2022,1807,Mouse,Electronics,1038.65,4,USA,4154.6
1906,13/08/2024,1805,Webcam,Electronics,1288.63,2,UK,2577.26
1907,05/05/2024,1421,Laptop,Electronics,495.93,2,Germany,991.86
1908,12/04/2023,1963,Webcam,Electronics,1069.41,4,Canada,4277.64
1909,04/08/2023,1774,USB Cable,Office,981.31,3,USA,2943.93
1910,28/07/2024,1477,USB Cable,Office,859.57,1,Canada,859.57
1911,25/03/2023,1925,Mouse,Office,794.7,2,Germany,1589.4
1912,28/03/2022,1119,Laptop,Accessories,828.71,4,Germany,3314.84
1913,11/04/2022,1914,Desk Lamp,Office,1275.26,3,Germany,3825.78
1914,28/10/2024,1742,Laptop,Accessories,1374.41,2,Germany,2748.82
1915,24/04/2024,1290,USB Cable,Office,173.73,3,USA,521.19
1916,28/03/2022,1487,Mouse,Electronics,855.31,1,Canada,855.31
1917,12/02/2022,1160,Headphones,Office,1378.02,2,France,2756.04
1918,12/02/2023,1672,Monitor,Electronics,206.44,1,Canada,206.44
1919,26/10/2023,1077,Monitor,Electronics,622.22,1,Canada,622.22
1920,06/11/2024,1037,Monitor,Office,138.17,1,USA,138.17
1921,28/05/2022,1393,Desk Lamp,Office,174.65,4,USA,698.6
1922,04/10/2022,1440,Laptop,Electronics,1356.65,1,Israel,1356.65
1923,20/08/2022,1539,Desk Lamp,Accessories,672.04,1,Israel,672.04
1924,01/01/2023,1461,USB Cable,Accessories,1034.67,3,UK,3104.01
1925,12/03/2023,1611,Monitor,Office,212.68,4,Germany,850.72
1926,03/02/2023,1293,USB Cable,Electronics,37.81,4,Germany,151.24
1927,14/05/2023,1399,Laptop,Accessories,1336.27,4,Israel,5345.08
1928,24/06/2023,1635,USB Cable,Office,863.95,4,France,3455.8
1929,17/07/2023,1916,Headphones,Office,34.88,1,UK,34.88
1930,18/03/2023,1091,Desk Lamp,Electronics,1488.55,3,Canada,4465.65
1931,12/02/2024,1766,Mouse,Accessories,740.83,1,France,740.83
1932,16/12/2022,1608,USB Cable,Office,716.44,1,Israel,716.44
1933,04/06/2023,1005,USB Cable,Accessories,933.27,4,Canada,3733.08
1934,18/05/2022,1680,Mouse,Office,16.82,4,France,67.28
1935,18/09/2024,1894,Laptop,Office,855.86,2,Germany,1711.72
1936,03/01/2023,1270,Laptop,Accessories,946.08,3,Israel,2838.24
1937,26/12/2022,1619,Desk Lamp,Accessories,448.95,4,Canada,1795.8
1938,09/07/2024,1898,USB Cable,Electronics,1091.64,4,France,4366.56
1939,25/11/2022,1810,Headphones,Electronics,569.26,1,UK,569.26
1940,19/08/2024,1558,Monitor,Electronics,1078.07,1,UK,1078.07
1941,08/04/2023,1098,Headphones,Electronics,220.02,1,USA,220.02
1942,03/08/2024,1525,Mouse,Accessories,1370.98,4,Canada,5483.92
1943,20/08/2024,1193,Mouse,Electronics,1319.79,3,Israel,3959.37
1944,15/04/2024,1156,Webcam,Accessories,230.19,4,Israel,920.76
1945,18/06/2022,1899,Monitor,Office,1407.99,4,Canada,5631.96
1946,05/08/2022,1665,USB Cable,Accessories,838.88,3,Israel,2516.64
1947,13/01/2023,1114,Mouse,Electronics,1053.97,4,Germany,4215.88
1948,29/04/2022,1395,Webcam,Accessories,1261.24,4,Germany,5044.96
1949,09/07/2022,1769,Laptop,Accessories,129.94,3,Israel,389.82
1950,06/02/2024,1656,Mouse,Accessories,258.08,4,Canada,1032.32
1951,05/01/2023,1802,Keyboard,Accessories,439.13,2,France,878.26
1952,29/05/2022,1521,Monitor,Accessories,718.42,2,Germany,1436.84
1953,14/10/2023,1879,Webcam,Electronics,522.35,1,Canada,522.35
1954,09/02/2024,1213,Monitor,Accessories,761.24,4,Israel,3044.96
1955,09/01/2023,1744,Monitor,Electronics,282.95,3,Germany,848.85
1956,20/02/2024,1682,Keyboard,Office,1024.82,3,Canada,3074.46
1957,09/06/2022,1532,Headphones,Accessories,88.32,2,USA,176.64
1958,17/12/2022,1014,Laptop,Office,545.37,1,UK,545.37
1959,10/06/2024,1418,Monitor,Electronics,272.65,4,USA,1090.6
1960,07/06/2023,1367,Mouse,Accessories,1096.25,3,Israel,3288.75
1961,06/06/2023,1637,Desk Lamp,Office,1326.06,3,Canada,3978.18
1962,22/02/2024,1852,Laptop,Electronics,122.79,4,UK,491.16
1963,30/09/2022,1852,Mouse,Office,1178.63,1,France,1178.63
1964,24/07/2024,1212,Laptop,Accessories,1344.1,2,Israel,2688.2
1965,02/07/2022,1699,USB Cable,Accessories,1461.09,4,France,5844.36
1966,03/05/2023,1683,Laptop,Accessories,871.18,4,France,3484.72
1967,25/04/2024,1991,Webcam,Electronics,494.45,4,Germany,1977.8
1968,04/05/2022,1758,Mouse,Office,486.35,2,Germany,972.7
1969,11/09/2024,1004,Desk Lamp,Electronics,571.56,3,UK,1714.68
1970,29/02/2024,1230,Mouse,Office,920.94,4,UK,3683.76
1971,18/02/2023,1200,USB Cable,Electronics,737.89,4,Canada,2951.56
1972,17/11/2023,1884,Laptop,Accessories,982.18,4,Germany,3928.72
1973,23/04/2022,1401,Monitor,Office,63.77,4,UK,255.08
1974,06/06/2024,1148,Desk Lamp,Office,163.29,1,Canada,163.29
1975,02/05/2022,1583,Mouse,Office,1464.93,1,USA,1464.93
1976,08/02/2022,1491,USB Cable,Electronics,1493.1,1,Israel,1493.1
1977,12/05/2023,1225,Desk Lamp,Accessories,1121.25,3,USA,3363.75
1978,19/02/2024,1585,Keyboard,Office,388.31,4,Israel,1553.24
1979,31/07/2024,1818,Keyboard,Electronics,1430.31,4,Canada,5721.24
1980,29/05/2022,1168,Laptop,Office,324.49,4,Germany,1297.96
1981,18/10/2024,1760,Headphones,Accessories,1098.49,4,USA,4393.96
1982,23/10/2023,1791,Laptop,Office,177.31,2,France,354.62
1983,29/10/2022,1999,USB Cable,Accessories,975.11,2,USA,1950.22
1984,26/08/2022,1151,Laptop,Electronics,1140.47,2,UK,2280.94
1985,09/10/2023,1223,Monitor,Electronics,1290.16,4,USA,5160.64
1986,25/10/2023,1503,Monitor,Accessories,1102.79,2,Germany,2205.58
1987,24/08/2022,1736,Webcam,Accessories,1385.61,2,Germany,2771.22
1988,22/07/2022,1549,USB Cable,Electronics,783.78,3,UK,2351.34
1989,13/09/2022,1043,Headphones,Accessories,1017.76,3,Israel,3053.28
1990,21/08/2023,1696,Desk Lamp,Accessories,557.48,2,UK,1114.96
1991,24/10/2023,1503,USB Cable,Office,20.53,2,Canada,41.06
1992,23/08/2022,1954,USB Cable,Electronics,1136.26,3,Israel,3408.78
1993,18/06/2023,1240,Headphones,Electronics,1305.44,2,Germany,2610.88
1994,09/05/2024,1929,USB Cable,Accessories,265.02,4,Germany,1060.08
1995,09/02/2024,1842,Headphones,Accessories,47.82,2,Canada,95.64
1996,25/06/2023,1350,Headphones,Accessories,250.93,4,Israel,1003.72
1997,01/08/2022,1721,Headphones,Electronics,1343.46,2,USA,2686.92
1998,08/04/2023,1022,USB Cable,Office,446.79,1,USA,446.79
1999,12/03/2023,1635,USB Cable,Electronics,354.39,2,UK,708.78
2000,10/10/2022,1597,Laptop,Office,26.81,1,Germany,26.81
2001,29/03/2022,1042,USB Cable,Accessories,449.1,2,USA,898.2
2002,03/12/2024,1465,Laptop,Electronics,1074.88,2,Germany,2149.76
2003,06/04/2023,1039,Webcam,Office,1438.84,4,UK,5755.36
2004,05/10/2022,1302,Keyboard,Electronics,472.55,3,France,1417.65
2005,25/02/2023,1680,Keyboard,Office,364.82,3,Germany,1094.46
2006,27/11/2023,1174,Webcam,Office,1332.66,4,France,5330.64
2007,30/05/2023,1998,Webcam,Electronics,1279.49,3,Germany,3838.47
2008,04/12/2023,1531,Mouse,Accessories,495.6,1,Israel,495.6
2009,19/01/2022,1460,Laptop,Electronics,107.86,1,Canada,107.86
2010,23/01/2022,1620,Headphones,Accessories,1488.02,2,France,2976.04
2011,17/02/2023,1192,Desk Lamp,Office,1022.65,1,Israel,1022.65
2012,19/11/2024,1243,Mouse,Office,1390.24,3,Canada,4170.72
2013,18/04/2022,1835,Monitor,Electronics,516.1,1,Israel,516.1
2014,16/05/2022,1279,Laptop,Electronics,973.29,2,UK,1946.58
2015,28/12/2022,1739,USB Cable,Accessories,1013.37,1,UK,1013.37
2016,09/05/2022,1035,Webcam,Accessories,1309.99,3,USA,3929.97
2017,30/05/2023,1556,Keyboard,Electronics,1489.62,4,France,5958.48
2018,25/03/2023,1897,Laptop,Accessories,167.46,2,USA,334.92
2019,23/05/2024,1539,Webcam,Accessories,948.52,4,France,3794.08
2020,18/04/2023,1153,Desk Lamp,Electronics,507.98,1,UK,507.98
2021,30/10/2024,1022,Desk Lamp,Electronics,1218.43,2,UK,2436.86
2022,29/10/2022,1718,Laptop,Office,1132.45,2,Canada,2264.9
2023,19/08/2022,1931,USB Cable,Office,1339.32,1,Canada,1339.32
2024,11/07/2024,1090,Laptop,Electronics,518.84,2,UK,1037.68
2025,25/12/2024,1389,USB Cable,Office,280.87,1,France,280.87
2026,25/07/2024,1930,Laptop,Accessories,37.59,4,UK,150.36
2027,22/04/2022,1358,Monitor,Electronics,386.98,4,USA,1547.92
2028,02/11/2024,1549,Keyboard,Office,553.92,3,Israel,1661.76
2029,15/05/2023,1930,Laptop,Electronics,1419.37,3,Canada,4258.11
2030,20/07/2024,1227,Webcam,Office,739.6,1,France,739.6
2031,21/08/2023,1201,Monitor,Electronics,836.88,1,Israel,836.88
2032,22/08/2022,1349,Desk Lamp,Accessories,1320.79,4,USA,5283.16
2033,25/08/2023,1820,Mouse,Office,1328.18,2,Germany,2656.36
2034,10/11/2022,1765,Laptop,Electronics,794.23,1,Canada,794.23
2035,20/07/2023,1037,USB Cable,Accessories,174.99,2,UK,349.98
2036,01/11/2024,1732,Monitor,Office,409.42,3,Canada,1228.26
2037,28/07/2022,1499,Headphones,Office,688.05,4,Canada,2752.2
2038,03/11/2024,1698,Mouse,Electronics,1128,1,Canada,1128
2039,09/11/2024,1042,Keyboard,Accessories,1068.96,3,USA,3206.88
2040,10/08/2023,1870,Laptop,Electronics,965.85,1,Germany,965.85
2041,11/10/2024,1625,Laptop,Office,1320.97,3,France,3962.91
2042,29/12/2024,1771,Monitor,Electronics,1204.96,4,USA,4819.84
2043,29/11/2023,1516,Desk Lamp,Electronics,1473.26,1,France,1473.26
2044,12/05/2022,1067,Keyboard,Accessories,1334.29,1,Israel,1334.29
2045,09/11/2024,1739,Headphones,Accessories,297.51,2,Israel,595.02
2046,20/06/2023,1122,Mouse,Office,91.14,2,France,182.28
2047,10/10/2024,1684,Webcam,Accessories,624.69,1,Israel,624.69
2048,15/08/2022,1335,Keyboard,Electronics,928.17,4,Israel,3712.68
2049,01/04/2024,1152,Laptop,Office,966.44,2,UK,1932.88
2050,20/05/2024,1973,Monitor,Accessories,404.93,1,France,404.93
2051,09/02/2023,1778,Headphones,Electronics,1290.52,1,France,1290.52
2052,21/07/2022,1668,Monitor,Electronics,497.22,3,Germany,1491.66
2053,07/02/2022,1161,Mouse,Office,1379.08,4,Canada,5516.32
2054,30/07/2024,1213,USB Cable,Office,710.04,2,UK,1420.08
2055,07/07/2022,1909,USB Cable,Accessories,20.53,2,USA,41.06
2056,16/12/2024,1375,Keyboard,Accessories,247.25,3,UK,741.75
2057,29/07/2024,1919,Monitor,Accessories,157.97,1,USA,157.97
2058,09/11/2024,1442,Webcam,Accessories,70.82,2,France,141.64
2059,30/09/2022,1422,Webcam,Office,1072.46,1,UK,1072.46
2060,06/08/2023,1537,USB Cable,Electronics,292.51,2,Germany,585.02
2061,31/05/2023,1938,USB Cable,Electronics,1258.74,2,Canada,2517.48
2062,10/06/2023,1803,Monitor,Accessories,400.38,1,Israel,400.38
2063,02/12/2022,1934,Desk Lamp,Office,53.33,1,USA,53.33
2064,29/11/2023,1700,Laptop,Accessories,1231.91,2,Israel,2463.82
2065,14/12/2024,1911,Monitor,Accessories,701.89,3,Canada,2105.67
2066,15/05/2023,1633,Headphones,Office,901.26,3,France,2703.78
2067,18/06/2024,1229,Keyboard,Electronics,507.66,3,France,1522.98
2068,05/02/2024,1058,Mouse,Electronics,73.83,3,France,221.49
2069,20/06/2023,1095,Desk Lamp,Accessories,558.41,3,Israel,1675.23
2070,11/06/2022,1261,Webcam,Office,779.84,1,Canada,779.84
2071,17/08/2023,1353,Desk Lamp,Electronics,22.47,2,France,44.94
2072,08/06/2022,1311,Monitor,Electronics,863.56,3,France,2590.68
2073,01/03/2022,1135,Headphones,Office,1340.1,4,Israel,5360.4
2074,03/07/2024,1861,Desk Lamp,Office,330.67,2,France,661.34
2075,30/07/2022,1794,USB Cable,Electronics,1390.52,4,Canada,5562.08
2076,10/02/2023,1966,Webcam,Accessories,150.92,1,USA,150.92
2077,26/10/2023,1922,Desk Lamp,Accessories,1239.03,2,UK,2478.06
2078,26/06/2023,1472,Webcam,Electronics,1261.28,1,USA,1261.28
2079,24/09/2024,1631,Mouse,Accessories,390.35,4,France,1561.4
2080,15/07/2024,1429,Webcam,Accessories,1436.98,2,Canada,2873.96
2081,17/05/2024,1936,Desk Lamp,Office,627.82,2,Canada,1255.64
2082,19/01/2022,1974,Headphones,Office,216.18,1,France,216.18
2083,08/03/2023,1536,Webcam,Office,889.61,2,France,1779.22
2084,10/01/2024,1853,Webcam,Accessories,1494.94,4,France,5979.76
2085,02/07/2022,1145,Monitor,Office,1349.44,1,Israel,1349.44
2086,23/04/2022,1523,Monitor,Office,421.51,4,Canada,1686.04
2087,26/04/2023,1086,USB Cable,Electronics,867.59,2,UK,1735.18
2088,10/04/2024,1946,Keyboard,Office,177.47,4,Israel,709.88
2089,02/02/2024,1108,Laptop,Electronics,695.46,2,Israel,1390.92
2090,21/04/2023,1422,Headphones,Accessories,786.99,4,Canada,3147.96
2091,02/02/2024,1344,Laptop,Office,476.34,4,France,1905.36
2092,28/08/2024,1265,Laptop,Electronics,728.86,3,USA,2186.58
2093,16/10/2024,1733,Webcam,Electronics,1380.31,2,Canada,2760.62
2094,10/06/2022,1585,Desk Lamp,Electronics,752.71,3,USA,2258.13
2095,05/02/2023,1993,USB Cable,Accessories,1247.33,3,Germany,3741.99
2096,17/07/2022,1493,Mouse,Office,479.5,1,Canada,479.5
2097,22/10/2023,1332,Desk Lamp,Accessories,1457.25,1,UK,1457.25
2098,06/12/2024,1821,Desk Lamp,Electronics,144.73,4,Canada,578.92
2099,03/02/2023,1412,Mouse,Accessories,880.45,2,Germany,1760.9
2100,19/03/2022,1613,Webcam,Accessories,1185.88,1,Israel,1185.88
2101,04/05/2022,1936,USB Cable,Electronics,1221.99,3,Germany,3665.97
2102,16/03/2022,1648,Headphones,Office,301.43,2,Germany,602.86
2103,17/05/2022,1190,Laptop,Office,605.46,4,Canada,2421.84
2104,25/08/2023,1972,Keyboard,Accessories,938.17,4,Germany,3752.68
2105,16/04/2024,1932,USB Cable,Office,477.24,1,UK,477.24
2106,15/05/2023,1141,Laptop,Electronics,989.15,1,Canada,989.15
2107,18/05/2022,1868,Mouse,Office,571.28,1,USA,571.28
2108,19/02/2022,1072,Laptop,Accessories,529.55,4,USA,2118.2
2109,30/08/2024,1839,Monitor,Electronics,166.56,3,Germany,499.68
2110,11/09/2022,1166,Monitor,Electronics,63.68,1,Canada,63.68
2111,11/12/2023,1167,Keyboard,Electronics,1253.73,4,UK,5014.92
2112,17/07/2023,1565,Headphones,Accessories,736.87,2,USA,1473.74
2113,27/01/2024,1258,Laptop,Accessories,846.5,4,France,3386
2114,01/07/2023,1438,Monitor,Office,561.47,2,Canada,1122.94
2115,10/07/2024,1110,Headphones,Accessories,209.43,2,Canada,418.86
2116,04/08/2023,1743,USB Cable,Electronics,677.11,3,USA,2031.33
2117,18/02/2022,1672,USB Cable,Accessories,347.29,1,USA,347.29
2118,05/07/2024,1863,Monitor,Accessories,1257.34,2,UK,2514.68
2119,05/12/2023,1838,Headphones,Office,1480.25,1,UK,1480.25
2120,18/09/2022,1530,Headphones,Electronics,1334.2,4,USA,5336.8
2121,22/12/2022,1289,Monitor,Office,794.77,1,France,794.77
2122,30/09/2023,1973,Webcam,Office,944.06,4,France,3776.24
2123,13/01/2024,1561,Mouse,Office,1422.44,2,Germany,2844.88
2124,06/10/2024,1509,Headphones,Electronics,810.33,3,Germany,2430.99
2125,19/07/2024,1174,USB Cable,Office,959.69,2,USA,1919.38
2126,03/10/2023,1301,Webcam,Electronics,945.7,4,USA,3782.8
2127,02/03/2024,1695,Laptop,Office,1063.64,2,USA,2127.28
2128,04/09/2023,1184,Webcam,Office,962.23,3,Canada,2886.69
2129,19/03/2024,1338,Monitor,Electronics,1007.7,1,France,1007.7
2130,17/11/2023,1509,Webcam,Accessories,1090.21,4,Israel,4360.84
2131,07/07/2022,1818,Mouse,Office,1214.6,1,Germany,1214.6
2132,11/09/2024,1309,Monitor,Accessories,607.57,3,Germany,1822.71
2133,02/07/2023,1506,Keyboard,Office,1120.02,2,Israel,2240.04
2134,26/12/2023,1345,Laptop,Accessories,154.8,3,USA,464.4
2135,14/07/2024,1080,USB Cable,Accessories,1314.9,4,Germany,5259.6
2136,25/05/2024,1373,Keyboard,Accessories,438.62,4,France,1754.48
2137,10/09/2023,1155,Webcam,Accessories,608.17,2,Israel,1216.34
2138,18/02/2023,1786,Headphones,Accessories,1206.4,4,France,4825.6
2139,21/06/2024,1794,Webcam,Electronics,957.3,3,Canada,2871.9
2140,12/06/2022,1431,Desk Lamp,Accessories,466.4,4,USA,1865.6
2141,27/09/2022,1499,USB Cable,Electronics,341.97,1,Germany,341.97
2142,24/09/2023,1760,USB Cable,Office,1436.78,3,France,4310.34
2143,24/06/2024,1146,Desk Lamp,Electronics,136.23,3,Israel,408.69
2144,24/07/2022,1480,Headphones,Accessories,11.48,4,USA,45.92
2145,05/08/2023,1434,Keyboard,Electronics,1011.04,2,Germany,2022.08
2146,20/04/2024,1518,Keyboard,Accessories,923.64,2,Germany,1847.28
2147,19/08/2023,1668,Headphones,Electronics,1107.73,2,USA,2215.46
2148,07/09/2022,1682,Mouse,Office,1098.79,4,USA,4395.16
2149,24/05/2024,1068,Desk Lamp,Accessories,1295.57,4,USA,5182.28
2150,15/07/2022,1605,Laptop,Accessories,1383.55,4,Canada,5534.2
2151,21/11/2023,1880,Monitor,Electronics,1163.66,3,France,3490.98
2152,29/12/2024,1874,Desk Lamp,Electronics,352.28,3,UK,1056.84
2153,01/10/2023,1887,Keyboard,Electronics,697.93,4,Canada,2791.72
2154,03/11/2023,1185,Laptop,Electronics,964.36,2,Germany,1928.72
2155,01/08/2024,1903,Monitor,Electronics,811.35,1,France,811.35
2156,18/07/2022,1681,Webcam,Accessories,242.55,2,Israel,485.1
2157,07/05/2023,1203,Monitor,Office,885.96,3,Germany,2657.88
2158,14/06/2024,1553,Keyboard,Electronics,1330.36,3,Canada,3991.08
2159,22/05/2022,1012,Mouse,Accessories,630.68,2,UK,1261.36
2160,14/06/2022,1665,Mouse,Office,1005.05,2,Israel,2010.1
2161,10/11/2022,1273,Laptop,Office,925.82,3,Germany,2777.46
2162,21/01/2022,1297,Webcam,Electronics,568.68,3,UK,1706.04
2163,10/09/2024,1050,Laptop,Accessories,850.08,4,USA,3400.32
2164,01/11/2022,1499,Headphones,Accessories,319.27,1,UK,319.27
2165,06/01/2023,1368,Mouse,Accessories,821.43,4,Germany,3285.72
2166,02/05/2024,1723,Laptop,Accessories,1199.25,4,UK,4797
2167,19/01/2023,1655,Headphones,Accessories,1139.63,2,Canada,2279.26
2168,21/03/2023,1356,Webcam,Office,540.14,2,Germany,1080.28
2169,01/03/2023,1002,USB Cable,Office,172.57,1,Germany,172.57
2170,10/06/2022,1253,Monitor,Office,1200.91,4,UK,4803.64
2171,21/09/2023,1474,Laptop,Accessories,401.23,4,UK,1604.92
2172,13/06/2024,1846,Headphones,Office,84.3,3,Canada,252.9
2173,05/05/2023,1505,Mouse,Office,670.56,3,Israel,2011.68
2174,13/10/2024,1255,Desk Lamp,Electronics,1110.51,1,Israel,1110.51
2175,23/11/2022,1609,Monitor,Office,1213.7,2,France,2427.4
2176,21/08/2023,1684,Laptop,Electronics,1473.39,3,Germany,4420.17
2177,11/10/2024,1149,Mouse,Accessories,288.16,1,Israel,288.16
2178,16/10/2022,1487,USB Cable,Accessories,444.22,4,France,1776.88
2179,16/08/2023,1278,Monitor,Accessories,916.19,1,Canada,916.19
2180,27/07/2023,1058,Keyboard,Accessories,1217.96,1,Germany,1217.96
2181,28/01/2022,1445,Mouse,Office,354.94,3,Canada,1064.82
2182,11/08/2024,1112,Keyboard,Electronics,617.82,3,France,1853.46
2183,12/02/2022,1835,Webcam,Accessories,615.56,4,Israel,2462.24
2184,27/02/2023,1754,Laptop,Accessories,1160.54,4,France,4642.16
2185,26/06/2022,1821,USB Cable,Electronics,365.19,4,UK,1460.76
2186,13/06/2023,1568,Headphones,Electronics,1453.29,1,Canada,1453.29
2187,23/08/2024,1488,Laptop,Electronics,768.14,1,France,768.14
2188,17/07/2022,1406,Mouse,Electronics,426.69,3,Canada,1280.07
2189,02/09/2023,1366,Keyboard,Electronics,430,4,USA,1720
2190,21/04/2024,1059,Desk Lamp,Office,32.36,3,USA,97.08
2191,02/05/2024,1328,Keyboard,Electronics,1040.18,4,France,4160.72
2192,22/01/2022,1727,Monitor,Office,1165.04,4,USA,4660.16
2193,16/12/2024,1468,Laptop,Electronics,53.48,3,France,160.44
2194,25/12/2024,1744,Laptop,Electronics,880.97,3,Canada,2642.91
2195,21/04/2024,1566,Mouse,Accessories,1173.6,3,France,3520.8
2196,08/04/2022,1884,Desk Lamp,Accessories,567.48,4,France,2269.92
2197,11/03/2023,1719,Keyboard,Accessories,651.95,1,USA,651.95
2198,29/09/2023,1062,Mouse,Accessories,545.63,3,Germany,1636.89
2199,11/08/2023,1183,Mouse,Accessories,476.9,3,France,1430.7
2200,10/12/2022,1310,Webcam,Accessories,739.26,1,France,739.26
2201,25/07/2023,1792,Keyboard,Electronics,253.32,1,UK,253.32
2202,03/09/2023,1537,Mouse,Electronics,663.83,2,UK,1327.66
2203,31/08/2022,1176,Keyboard,Accessories,1413.03,3,Israel,4239.09
2204,15/07/2023,1574,Mouse,Accessories,45.97,2,USA,91.94
2205,17/08/2024,1428,Desk Lamp,Accessories,251.29,2,Germany,502.58
2206,01/02/2022,1072,Headphones,Electronics,1167.67,1,France,1167.67
2207,26/01/2023,1846,Desk Lamp,Accessories,202.43,4,France,809.72
2208,04/10/2022,1166,Desk Lamp,Accessories,410.56,4,USA,1642.24
2209,16/06/2023,1224,Mouse,Electronics,684.98,1,Israel,684.98
2210,18/01/2023,1576,Desk Lamp,Electronics,1415.03,2,Israel,2830.06
2211,27/12/2024,1580,Desk Lamp,Office,279.33,2,UK,558.66
2212,02/06/2024,1951,Desk Lamp,Accessories,1385.01,2,USA,2770.02
2213,02/08/2022,1008,Mouse,Electronics,1079.19,2,Israel,2158.38
2214,11/01/2023,1235,USB Cable,Office,1008.36,3,Israel,3025.08
2215,14/01/2024,1709,Headphones,Electronics,1086.7,2,Germany,2173.4
2216,01/08/2022,1923,Laptop,Office,51.71,1,UK,51.71
2217,20/03/2022,1684,Keyboard,Office,152.86,2,UK,305.72
2218,20/09/2023,1793,USB Cable,Accessories,505.59,2,UK,1011.18
2219,27/08/2023,1027,Monitor,Accessories,115.58,1,Canada,115.58
2220,21/02/2024,1807,Headphones,Office,1481.45,2,Israel,2962.9
2221,27/09/2024,1910,USB Cable,Accessories,872.72,4,France,3490.88
2222,11/11/2023,1645,Desk Lamp,Electronics,733.58,1,Canada,733.58
2223,27/02/2022,1026,Laptop,Electronics,1179.34,3,Israel,3538.02
2224,15/11/2024,1549,Mouse,Office,1465.55,3,Israel,4396.65
2225,30/05/2024,1195,Webcam,Office,1432.92,1,USA,1432.92
2226,23/03/2023,1202,Laptop,Electronics,1190.63,3,UK,3571.89
2227,07/03/2022,1084,Headphones,Electronics,568.88,3,UK,1706.64
2228,03/12/2024,1831,Webcam,Office,103.61,3,Germany,310.83
2229,08/10/2024,1029,Mouse,Electronics,152.07,1,UK,152.07
2230,15/08/2022,1465,Laptop,Electronics,6.72,2,Israel,13.44
2231,13/02/2024,1098,Monitor,Office,7.84,3,USA,23.52
2232,10/11/2023,1898,Keyboard,Accessories,1404.95,4,Germany,5619.8
2233,24/08/2023,1189,Keyboard,Electronics,1390.89,2,Israel,2781.78
2234,14/01/2023,1011,Headphones,Accessories,1002.99,2,Israel,2005.98
2235,10/12/2023,1602,USB Cable,Accessories,1091.38,3,Canada,3274.14
2236,03/11/2022,1029,Mouse,Electronics,772.25,3,Germany,2316.75
2237,18/02/2024,1724,Mouse,Accessories,360.57,2,Canada,721.14
2238,19/05/2023,1037,Keyboard,Office,1372.01,3,Israel,4116.03
2239,25/09/2022,1852,Laptop,Electronics,420.15,1,Israel,420.15
2240,08/01/2022,1571,Mouse,Electronics,1110.81,1,Canada,1110.81
2241,23/05/2023,1293,Monitor,Accessories,371.93,3,USA,1115.79
2242,21/04/2023,1359,Monitor,Electronics,1305.87,2,USA,2611.74
2243,13/06/2022,1654,Mouse,Electronics,978.6,3,Canada,2935.8
2244,30/04/2023,1913,Mouse,Accessories,965.83,4,USA,3863.32
2245,31/12/2024,1179,Keyboard,Accessories,150.56,1,UK,150.56
2246,21/07/2023,1796,Headphones,Electronics,632.11,2,Germany,1264.22
2247,23/06/2024,1111,Keyboard,Electronics,789.74,4,USA,3158.96
2248,13/07/2023,1741,Headphones,Office,444.58,3,Israel,1333.74
