order_id,date,customer_id,product_name,category,price,quantity,country,total,month,year
1845,2022-06-04,1415,Webcam,Office,283.35,2,France,566.7,6,2022
1846,2022-04-02,1376,Headphones,Electronics,222.57,4,UK,890.28,4,2022
1847,2024-09-08,1462,USB Cable,Accessories,1199.26,4,Israel,4797.04,9,2024
1848,2023-03-31,1755,Monitor,Office,647.4,1,Canada,647.4,3,2023
1849,2023-08-21,1660,Monitor,Electronics,1480.18,2,USA,2960.36,8,2023
1850,2023-05-25,1145,Mouse,Office,788.83,2,UK,1577.66,5,2023
1851,2023-01-21,1477,Keyboard,Accessories,1269.25,4,Israel,5077.0,1,2023
1852,2023-02-09,1827,Monitor,Electronics,1470.05,2,France,2940.1,2,2023
1853,2022-09-03,1889,Monitor,Office,425.32,4,Israel,1701.28,9,2022
1854,2024-01-12,1652,Desk Lamp,Accessories,1202.32,3,Israel,3606.96,1,2024
1855,2023-10-23,1407,Monitor,Electronics,37.9,3,Germany,113.7,10,2023
1856,2023-10-12,1285,Monitor,Electronics,1021.23,2,Canada,2042.46,10,2023
1857,2024-06-19,1897,Mouse,Electronics,1119.08,1,UK,1119.08,6,2024
1858,2022-03-06,1850,Desk Lamp,Electronics,718.66,4,Israel,2874.64,3,2022
1859,2024-11-02,1110,Webcam,Office,247.35,3,USA,742.05,11,2024
1860,2022-08-01,1619,Laptop,Electronics,927.0,3,USA,2781.0,8,2022
1861,2022-08-30,1878,Laptop,Electronics,1346.81,2,Germany,2693.62,8,2022
1862,2023-05-08,1792,Keyboard,Electronics,1397.32,4,USA,5589.28,5,2023
1863,2022-12-04,1049,Webcam,Electronics,1120.42,2,Israel,2240.84,12,2022
1864,2022-06-22,1013,USB Cable,Electronics,399.25,4,UK,1597.0,6,2022
1865,2023-11-03,1133,Headphones,Accessories,1306.14,1,Germany,1306.14,11,2023
1866,2022-06-13,1587,Laptop,Office,1333.79,4,Canada,5335.16,6,2022
1867,2023-04-10,1595,Headphones,Accessories,554.03,3,Germany,1662.09,4,2023
1868,2024-09-21,1342,Laptop,Office,278.56,2,France,557.12,9,2024
1869,2023-05-12,1669,Desk Lamp,Electronics,1312.62,4,France,5250.48,5,2023
1870,2023-12-01,1285,Laptop,Office,1328.22,3,UK,3984.66,12,2023
1871,2023-01-30,1933,Desk Lamp,Electronics,155.85,2,UK,311.7,1,2023
1872,2023-12-04,1313,Desk Lamp,Electronics,1450.64,2,Germany,2901.28,12,2023
1873,2022-11-04,1605,Keyboard,Accessories,801.96,1,Israel,801.96,11,2022
1874,2022-07-02,1296,Monitor,Accessories,1490.63,3,Israel,4471.89,7,2022
1875,2023-09-21,1605,Keyboard,Accessories,670.29,4,France,2681.16,9,2023
1876,2023-05-25,1568,Desk Lamp,Office,802.26,3,UK,2406.78,5,2023
1877,2023-06-30,1163,Desk Lamp,Office,402.79,2,UK,805.58,6,2023
1878,2023-09-16,1831,Laptop,Accessories,1348.93,1,Israel,1348.93,9,2023
1879,2023-08-17,1496,Webcam,Accessories,668.35,4,France,2673.4,8,2023
1880,2024-01-14,1609,Monitor,Electronics,1222.85,1,Israel,1222.85,1,2024
1881,2023-07-08,1015,Webcam,Office,124.2,1,Israel,124.2,7,2023
1882,2022-01-21,1343,Webcam,Electronics,1183.43,3,Germany,3550.29,1,2022
1883,2023-07-08,1077,Webcam,Office,737.91,2,UK,1475.82,7,2023
1884,2023-02-01,1345,Monitor,Accessories,13.08,2,Germany,26.16,2,2023
1885,2023-09-17,1071,Webcam,Office,343.26,4,Germany,1373.04,9,2023
1886,2022-04-15,1269,Monitor,Office,294.63,1,Israel,294.63,4,2022
1887,2022-07-11,1286,Headphones,Electronics,1128.89,1,France,1128.89,7,2022
1888,2022-01-17,1065,Desk Lamp,Accessories,718.42,1,Israel,718.42,1,2022
1889,2023-01-28,1879,USB Cable,Accessories,243.78,3,Canada,731.34,1,2023
1890,2023-03-01,1067,Laptop,Accessories,388.92,2,France,777.84,3,2023
1891,2022-05-09,1192,Mouse,Electronics,758.59,1,UK,758.59,5,2022
1892,2023-07-26,1054,Webcam,Electronics,34.36,1,Canada,34.36,7,2023
1893,2022-01-29,1979,Keyboard,Electronics,639.07,2,Canada,1278.14,1,2022
1894,2024-10-30,1378,Headphones,Office,1018.7,4,Canada,4074.8,10,2024
1895,2022-08-30,1973,Keyboard,Office,779.04,3,USA,2337.12,8,2022
1896,2022-08-20,1167,Mouse,Electronics,899.16,3,UK,2697.48,8,2022
1897,2024-02-28,1408,Monitor,Electronics,493.29,3,Israel,1479.87,2,2024
1898,2023-12-16,1507,Mouse,Accessories,278.7,2,France,557.4,12,2023
1899,2024-01-29,1536,Keyboard,Office,1215.56,3,Canada,3646.68,1,2024
1900,2024-03-12,1642,Desk Lamp,Office,1358.92,1,USA,1358.92,3,2024
1901,2024-02-15,1836,Desk Lamp,Accessories,768.56,3,Canada,2305.68,2,2024
1902,2023-12-27,1101,Mouse,Accessories,461.04,2,France,922.08,12,2023
1903,2022-07-19,1885,Desk Lamp,Accessories,769.25,3,France,2307.75,7,2022
1904,2024-08-02,1793,Laptop,Electronics,1319.08,4,USA,5276.32,8,2024
1905,2022-03-20,1807,Mouse,Electronics,1038.65,4,USA,4154.6,3,2022
1906,2024-08-13,1805,Webcam,Electronics,1288.63,2,UK,2577.26,8,2024
1907,2024-05-05,1421,Laptop,Electronics,495.93,2,Germany,991.86,5,2024
1908,2023-04-12,1963,Webcam,Electronics,1069.41,4,Canada,4277.64,4,2023
1909,2023-08-04,1774,USB Cable,Office,981.31,3,USA,2943.93,8,2023
1910,2024-07-28,1477,USB Cable,Office,859.57,1,Canada,859.57,7,2024
1911,2023-03-25,1925,Mouse,Office,794.7,2,Germany,1589.4,3,2023
1912,2022-03-28,1119,Laptop,Accessories,828.71,4,Germany,3314.84,3,2022
1913,2022-04-11,1914,Desk Lamp,Office,1275.26,3,Germany,3825.78,4,2022
1914,2024-10-28,1742,Laptop,Accessories,1374.41,2,Germany,2748.82,10,2024
1915,2024-04-24,1290,USB Cable,Office,173.73,3,USA,521.19,4,2024
1916,2022-03-28,1487,Mouse,Electronics,855.31,1,Canada,855.31,3,2022
1917,2022-02-12,1160,Headphones,Office,1378.02,2,France,2756.04,2,2022
1918,2023-02-12,1672,Monitor,Electronics,206.44,1,Canada,206.44,2,2023
1919,2023-10-26,1077,Monitor,Electronics,622.22,1,Canada,622.22,10,2023
1920,2024-11-06,1037,Monitor,Office,138.17,1,USA,138.17,11,2024
1921,2022-05-28,1393,Desk Lamp,Office,174.65,4,USA,698.6,5,2022
1922,2022-10-04,1440,Laptop,Electronics,1356.65,1,Israel,1356.65,10,2022
1923,2022-08-20,1539,Desk Lamp,Accessories,672.04,1,Israel,672.04,8,2022
1924,2023-01-01,1461,USB Cable,Accessories,1034.67,3,UK,3104.01,1,2023
1925,2023-03-12,1611,Monitor,Office,212.68,4,Germany,850.72,3,2023
1926,2023-02-03,1293,USB Cable,Electronics,37.81,4,Germany,151.24,2,2023
1927,2023-05-14,1399,Laptop,Accessories,1336.27,4,Israel,5345.08,5,2023
1928,2023-06-24,1635,USB Cable,Office,863.95,4,France,3455.8,6,2023
1929,2023-07-17,1916,Headphones,Office,34.88,1,UK,34.88,7,2023
1930,2023-03-18,1091,Desk Lamp,Electronics,1488.55,3,Canada,4465.65,3,2023
1931,2024-02-12,1766,Mouse,Accessories,740.83,1,France,740.83,2,2024
1932,2022-12-16,1608,USB Cable,Office,716.44,1,Israel,716.44,12,2022
1933,2023-06-04,1005,USB Cable,Accessories,933.27,4,Canada,3733.08,6,2023
1934,2022-05-18,1680,Mouse,Office,16.82,4,France,67.28,5,2022
1935,2024-09-18,1894,Laptop,Office,855.86,2,Germany,1711.72,9,2024
1936,2023-01-03,1270,Laptop,Accessories,946.08,3,Israel,2838.24,1,2023
1937,2022-12-26,1619,Desk Lamp,Accessories,448.95,4,Canada,1795.8,12,2022
1938,2024-07-09,1898,USB Cable,Electronics,1091.64,4,France,4366.56,7,2024
1939,2022-11-25,1810,Headphones,Electronics,569.26,1,UK,569.26,11,2022
1940,2024-08-19,1558,Monitor,Electronics,1078.07,1,UK,1078.07,8,2024
1941,2023-04-08,1098,Headphones,Electronics,220.02,1,USA,220.02,4,2023
1942,2024-08-03,1525,Mouse,Accessories,1370.98,4,Canada,5483.92,8,2024
1943,2024-08-20,1193,Mouse,Electronics,1319.79,3,Israel,3959.37,8,2024
1944,2024-04-15,1156,Webcam,Accessories,230.19,4,Israel,920.76,4,2024
1945,2022-06-18,1899,Monitor,Office,1407.99,4,Canada,5631.96,6,2022
1946,2022-08-05,1665,USB Cable,Accessories,838.88,3,Israel,2516.64,8,2022
1947,2023-01-13,1114,Mouse,Electronics,1053.97,4,Germany,4215.88,1,2023
1948,2022-04-29,1395,Webcam,Accessories,1261.24,4,Germany,5044.96,4,2022
1949,2022-07-09,1769,Laptop,Accessories,129.94,3,Israel,389.82,7,2022
1950,2024-02-06,1656,Mouse,Accessories,258.08,4,Canada,1032.32,2,2024
1951,2023-01-05,1802,Keyboard,Accessories,439.13,2,France,878.26,1,2023
1952,2022-05-29,1521,Monitor,Accessories,718.42,2,Germany,1436.84,5,2022
1953,2023-10-14,1879,Webcam,Electronics,522.35,1,Canada,522.35,10,2023
1954,2024-02-09,1213,Monitor,Accessories,761.24,4,Israel,3044.96,2,2024
1955,2023-01-09,1744,Monitor,Electronics,282.95,3,Germany,848.85,1,2023
1956,2024-02-20,1682,Keyboard,Office,1024.82,3,Canada,3074.46,2,2024
1957,2022-06-09,1532,Headphones,Accessories,88.32,2,USA,176.64,6,2022
1958,2022-12-17,1014,Laptop,Office,545.37,1,UK,545.37,12,2022
1959,2024-06-10,1418,Monitor,Electronics,272.65,4,USA,1090.6,6,2024
1960,2023-06-07,1367,Mouse,Accessories,1096.25,3,Israel,3288.75,6,2023
1961,2023-06-06,1637,Desk Lamp,Office,1326.06,3,Canada,3978.18,6,2023
1962,2024-02-22,1852,Laptop,Electronics,122.79,4,UK,491.16,2,2024
1963,2022-09-30,1852,Mouse,Office,1178.63,1,France,1178.63,9,2022
1964,2024-07-24,1212,Laptop,Accessories,1344.1,2,Israel,2688.2,7,2024
1965,2022-07-02,1699,USB Cable,Accessories,1461.09,4,France,5844.36,7,2022
1966,2023-05-03,1683,Laptop,Accessories,871.18,4,France,3484.72,5,2023
1967,2024-04-25,1991,Webcam,Electronics,494.45,4,Germany,1977.8,4,2024
1968,2022-05-04,1758,Mouse,Office,486.35,2,Germany,972.7,5,2022
1969,2024-09-11,1004,Desk Lamp,Electronics,571.56,3,UK,1714.68,9,2024
1970,2024-02-29,1230,Mouse,Office,920.94,4,UK,3683.76,2,2024
1971,2023-02-18,1200,USB Cable,Electronics,737.89,4,Canada,2951.56,2,2023
1972,2023-11-17,1884,Laptop,Accessories,982.18,4,Germany,3928.72,11,2023
1973,2022-04-23,1401,Monitor,Office,63.77,4,UK,255.08,4,2022
1974,2024-06-06,1148,Desk Lamp,Office,163.29,1,Canada,163.29,6,2024
1975,2022-05-02,1583,Mouse,Office,1464.93,1,USA,1464.93,5,2022
1976,2022-02-08,1491,USB Cable,Electronics,1493.1,1,Israel,1493.1,2,2022
1977,2023-05-12,1225,Desk Lamp,Accessories,1121.25,3,USA,3363.75,5,2023
1978,2024-02-19,1585,Keyboard,Office,388.31,4,Israel,1553.24,2,2024
1979,2024-07-31,1818,Keyboard,Electronics,1430.31,4,Canada,5721.24,7,2024
1980,2022-05-29,1168,Laptop,Office,324.49,4,Germany,1297.96,5,2022
1981,2024-10-18,1760,Headphones,Accessories,1098.49,4,USA,4393.96,10,2024
1982,2023-10-23,1791,Laptop,Office,177.31,2,France,354.62,10,2023
1983,2022-10-29,1999,USB Cable,Accessories,975.11,2,USA,1950.22,10,2022
1984,2022-08-26,1151,Laptop,Electronics,1140.47,2,UK,2280.94,8,2022
1985,2023-10-09,1223,Monitor,Electronics,1290.16,4,USA,5160.64,10,2023
1986,2023-10-25,1503,Monitor,Accessories,1102.79,2,Germany,2205.58,10,2023
1987,2022-08-24,1736,Webcam,Accessories,1385.61,2,Germany,2771.22,8,2022
1988,2022-07-22,1549,USB Cable,Electronics,783.78,3,UK,2351.34,7,2022
1989,2022-09-13,1043,Headphones,Accessories,1017.76,3,Israel,3053.28,9,2022
1990,2023-08-21,1696,Desk Lamp,Accessories,557.48,2,UK,1114.96,8,2023
1991,2023-10-24,1503,USB Cable,Office,20.53,2,Canada,41.06,10,2023
1992,2022-08-23,1954,USB Cable,Electronics,1136.26,3,Israel,3408.78,8,2022
1993,2023-06-18,1240,Headphones,Electronics,1305.44,2,Germany,2610.88,6,2023
1994,2024-05-09,1929,USB Cable,Accessories,265.02,4,Germany,1060.08,5,2024
1995,2024-02-09,1842,Headphones,Accessories,47.82,2,Canada,95.64,2,2024
1996,2023-06-25,1350,Headphones,Accessories,250.93,4,Israel,1003.72,6,2023
1997,2022-08-01,1721,Headphones,Electronics,1343.46,2,USA,2686.92,8,2022
1998,2023-04-08,1022,USB Cable,Office,446.79,1,USA,446.79,4,2023
1999,2023-03-12,1635,USB Cable,Electronics,354.39,2,UK,708.78,3,2023
2000,2022-10-10,1597,Laptop,Office,26.81,1,Germany,26.81,10,2022
2001,2022-03-29,1042,USB Cable,Accessories,449.1,2,USA,898.2,3,2022
2002,2024-12-03,1465,Laptop,Electronics,1074.88,2,Germany,2149.76,12,2024
2003,2023-04-06,1039,Webcam,Office,1438.84,4,UK,5755.36,4,2023
2004,2022-10-05,1302,Keyboard,Electronics,472.55,3,France,1417.65,10,2022
2005,2023-02-25,1680,Keyboard,Office,364.82,3,Germany,1094.46,2,2023
2006,2023-11-27,1174,Webcam,Office,1332.66,4,France,5330.64,11,2023
2007,2023-05-30,1998,Webcam,Electronics,1279.49,3,Germany,3838.47,5,2023
2008,2023-12-04,1531,Mouse,Accessories,495.6,1,Israel,495.6,12,2023
2009,2022-01-19,1460,Laptop,Electronics,107.86,1,Canada,107.86,1,2022
2010,2022-01-23,1620,Headphones,Accessories,1488.02,2,France,2976.04,1,2022
2011,2023-02-17,1192,Desk Lamp,Office,1022.65,1,Israel,1022.65,2,2023
2012,2024-11-19,1243,Mouse,Office,1390.24,3,Canada,4170.72,11,2024
2013,2022-04-18,1835,Monitor,Electronics,516.1,1,Israel,516.1,4,2022
2014,2022-05-16,1279,Laptop,Electronics,973.29,2,UK,1946.58,5,2022
2015,2022-12-28,1739,USB Cable,Accessories,1013.37,1,UK,1013.37,12,2022
2016,2022-05-09,1035,Webcam,Accessories,1309.99,3,USA,3929.97,5,2022
2017,2023-05-30,1556,Keyboard,Electronics,1489.62,4,France,5958.48,5,2023
2018,2023-03-25,1897,Laptop,Accessories,167.46,2,USA,334.92,3,2023
2019,2024-05-23,1539,Webcam,Accessories,948.52,4,France,3794.08,5,2024
2020,2023-04-18,1153,Desk Lamp,Electronics,507.98,1,UK,507.98,4,2023
2021,2024-10-30,1022,Desk Lamp,Electronics,1218.43,2,UK,2436.86,10,2024
2022,2022-10-29,1718,Laptop,Office,1132.45,2,Canada,2264.9,10,2022
2023,2022-08-19,1931,USB Cable,Office,1339.32,1,Canada,1339.32,8,2022
2024,2024-07-11,1090,Laptop,Electronics,518.84,2,UK,1037.68,7,2024
2025,2024-12-25,1389,USB Cable,Office,280.87,1,France,280.87,12,2024
2026,2024-07-25,1930,Laptop,Accessories,37.59,4,UK,150.36,7,2024
2027,2022-04-22,1358,Monitor,Electronics,386.98,4,USA,1547.92,4,2022
2028,2024-11-02,1549,Keyboard,Office,553.92,3,Israel,1661.76,11,2024
2029,2023-05-15,1930,Laptop,Electronics,1419.37,3,Canada,4258.11,5,2023
2030,2024-07-20,1227,Webcam,Office,739.6,1,France,739.6,7,2024
2031,2023-08-21,1201,Monitor,Electronics,836.88,1,Israel,836.88,8,2023
2032,2022-08-22,1349,Desk Lamp,Accessories,1320.79,4,USA,5283.16,8,2022
2033,2023-08-25,1820,Mouse,Office,1328.18,2,Germany,2656.36,8,2023
2034,2022-11-10,1765,Laptop,Electronics,794.23,1,Canada,794.23,11,2022
2035,2023-07-20,1037,USB Cable,Accessories,174.99,2,UK,349.98,7,2023
2036,2024-11-01,1732,Monitor,Office,409.42,3,Canada,1228.26,11,2024
2037,2022-07-28,1499,Headphones,Office,688.05,4,Canada,2752.2,7,2022
2038,2024-11-03,1698,Mouse,Electronics,1128.0,1,Canada,1128.0,11,2024
2039,2024-11-09,1042,Keyboard,Accessories,1068.96,3,USA,3206.88,11,2024
2040,2023-08-10,1870,Laptop,Electronics,965.85,1,Germany,965.85,8,2023
2041,2024-10-11,1625,Laptop,Office,1320.97,3,France,3962.91,10,2024
2042,2024-12-29,1771,Monitor,Electronics,1204.96,4,USA,4819.84,12,2024
2043,2023-11-29,1516,Desk Lamp,Electronics,1473.26,1,France,1473.26,11,2023
2044,2022-05-12,1067,Keyboard,Accessories,1334.29,1,Israel,1334.29,5,2022
2045,2024-11-09,1739,Headphones,Accessories,297.51,2,Israel,595.02,11,2024
2046,2023-06-20,1122,Mouse,Office,91.14,2,France,182.28,6,2023
2047,2024-10-10,1684,Webcam,Accessories,624.69,1,Israel,624.69,10,2024
2048,2022-08-15,1335,Keyboard,Electronics,928.17,4,Israel,3712.68,8,2022
2049,2024-04-01,1152,Laptop,Office,966.44,2,UK,1932.88,4,2024
2050,2024-05-20,1973,Monitor,Accessories,404.93,1,France,404.93,5,2024
2051,2023-02-09,1778,Headphones,Electronics,1290.52,1,France,1290.52,2,2023
2052,2022-07-21,1668,Monitor,Electronics,497.22,3,Germany,1491.66,7,2022
2053,2022-02-07,1161,Mouse,Office,1379.08,4,Canada,5516.32,2,2022
2054,2024-07-30,1213,USB Cable,Office,710.04,2,UK,1420.08,7,2024
2055,2022-07-07,1909,USB Cable,Accessories,20.53,2,USA,41.06,7,2022
2056,2024-12-16,1375,Keyboard,Accessories,247.25,3,UK,741.75,12,2024
2057,2024-07-29,1919,Monitor,Accessories,157.97,1,USA,157.97,7,2024
2058,2024-11-09,1442,Webcam,Accessories,70.82,2,France,141.64,11,2024
2059,2022-09-30,1422,Webcam,Office,1072.46,1,UK,1072.46,9,2022
2060,2023-08-06,1537,USB Cable,Electronics,292.51,2,Germany,585.02,8,2023
2061,2023-05-31,1938,USB Cable,Electronics,1258.74,2,Canada,2517.48,5,2023
2062,2023-06-10,1803,Monitor,Accessories,400.38,1,Israel,400.38,6,2023
2063,2022-12-02,1934,Desk Lamp,Office,53.33,1,USA,53.33,12,2022
2064,2023-11-29,1700,Laptop,Accessories,1231.91,2,Israel,2463.82,11,2023
2065,2024-12-14,1911,Monitor,Accessories,701.89,3,Canada,2105.67,12,2024
2066,2023-05-15,1633,Headphones,Office,901.26,3,France,2703.78,5,2023
2067,2024-06-18,1229,Keyboard,Electronics,507.66,3,France,1522.98,6,2024
2068,2024-02-05,1058,Mouse,Electronics,73.83,3,France,221.49,2,2024
2069,2023-06-20,1095,Desk Lamp,Accessories,558.41,3,Israel,1675.23,6,2023
2070,2022-06-11,1261,Webcam,Office,779.84,1,Canada,779.84,6,2022
2071,2023-08-17,1353,Desk Lamp,Electronics,22.47,2,France,44.94,8,2023
2072,2022-06-08,1311,Monitor,Electronics,863.56,3,France,2590.68,6,2022
2073,2022-03-01,1135,Headphones,Office,1340.1,4,Israel,5360.4,3,2022
2074,2024-07-03,1861,Desk Lamp,Office,330.67,2,France,661.34,7,2024
2075,2022-07-30,1794,USB Cable,Electronics,1390.52,4,Canada,5562.08,7,2022
2076,2023-02-10,1966,Webcam,Accessories,150.92,1,USA,150.92,2,2023
2077,2023-10-26,1922,Desk Lamp,Accessories,1239.03,2,UK,2478.06,10,2023
2078,2023-06-26,1472,Webcam,Electronics,1261.28,1,USA,1261.28,6,2023
2079,2024-09-24,1631,Mouse,Accessories,390.35,4,France,1561.4,9,2024
2080,2024-07-15,1429,Webcam,Accessories,1436.98,2,Canada,2873.96,7,2024
2081,2024-05-17,1936,Desk Lamp,Office,627.82,2,Canada,1255.64,5,2024
2082,2022-01-19,1974,Headphones,Office,216.18,1,France,216.18,1,2022
2083,2023-03-08,1536,Webcam,Office,889.61,2,France,1779.22,3,2023
2084,2024-01-10,1853,Webcam,Accessories,1494.94,4,France,5979.76,1,2024
2085,2022-07-02,1145,Monitor,Office,1349.44,1,Israel,1349.44,7,2022
2086,2022-04-23,1523,Monitor,Office,421.51,4,Canada,1686.04,4,2022
2087,2023-04-26,1086,USB Cable,Electronics,867.59,2,UK,1735.18,4,2023
2088,2024-04-10,1946,Keyboard,Office,177.47,4,Israel,709.88,4,2024
2089,2024-02-02,1108,Laptop,Electronics,695.46,2,Israel,1390.92,2,2024
2090,2023-04-21,1422,Headphones,Accessories,786.99,4,Canada,3147.96,4,2023
2091,2024-02-02,1344,Laptop,Office,476.34,4,France,1905.36,2,2024
2092,2024-08-28,1265,Laptop,Electronics,728.86,3,USA,2186.58,8,2024
2093,2024-10-16,1733,Webcam,Electronics,1380.31,2,Canada,2760.62,10,2024
2094,2022-06-10,1585,Desk Lamp,Electronics,752.71,3,USA,2258.13,6,2022
2095,2023-02-05,1993,USB Cable,Accessories,1247.33,3,Germany,3741.99,2,2023
2096,2022-07-17,1493,Mouse,Office,479.5,1,Canada,479.5,7,2022
2097,2023-10-22,1332,Desk Lamp,Accessories,1457.25,1,UK,1457.25,10,2023
2098,2024-12-06,1821,Desk Lamp,Electronics,144.73,4,Canada,578.92,12,2024
2099,2023-02-03,1412,Mouse,Accessories,880.45,2,Germany,1760.9,2,2023
2100,2022-03-19,1613,Webcam,Accessories,1185.88,1,Israel,1185.88,3,2022
2101,2022-05-04,1936,USB Cable,Electronics,1221.99,3,Germany,3665.97,5,2022
2102,2022-03-16,1648,Headphones,Office,301.43,2,Germany,602.86,3,2022
2103,2022-05-17,1190,Laptop,Office,605.46,4,Canada,2421.84,5,2022
2104,2023-08-25,1972,Keyboard,Accessories,938.17,4,Germany,3752.68,8,2023
2105,2024-04-16,1932,USB Cable,Office,477.24,1,UK,477.24,4,2024
2106,2023-05-15,1141,Laptop,Electronics,989.15,1,Canada,989.15,5,2023
2107,2022-05-18,1868,Mouse,Office,571.28,1,USA,571.28,5,2022
2108,2022-02-19,1072,Laptop,Accessories,529.55,4,USA,2118.2,2,2022
2109,2024-08-30,1839,Monitor,Electronics,166.56,3,Germany,499.68,8,2024
2110,2022-09-11,1166,Monitor,Electronics,63.68,1,Canada,63.68,9,2022
2111,2023-12-11,1167,Keyboard,Electronics,1253.73,4,UK,5014.92,12,2023
2112,2023-07-17,1565,Headphones,Accessories,736.87,2,USA,1473.74,7,2023
2113,2024-01-27,1258,Laptop,Accessories,846.5,4,France,3386.0,1,2024
2114,2023-07-01,1438,Monitor,Office,561.47,2,Canada,1122.94,7,2023
2115,2024-07-10,1110,Headphones,Accessories,209.43,2,Canada,418.86,7,2024
2116,2023-08-04,1743,USB Cable,Electronics,677.11,3,USA,2031.33,8,2023
2117,2022-02-18,1672,USB Cable,Accessories,347.29,1,USA,347.29,2,2022
2118,2024-07-05,1863,Monitor,Accessories,1257.34,2,UK,2514.68,7,2024
2119,2023-12-05,1838,Headphones,Office,1480.25,1,UK,1480.25,12,2023
2120,2022-09-18,1530,Headphones,Electronics,1334.2,4,USA,5336.8,9,2022
2121,2022-12-22,1289,Monitor,Office,794.77,1,France,794.77,12,2022
2122,2023-09-30,1973,Webcam,Office,944.06,4,France,3776.24,9,2023
2123,2024-01-13,1561,Mouse,Office,1422.44,2,Germany,2844.88,1,2024
2124,2024-10-06,1509,Headphones,Electronics,810.33,3,Germany,2430.99,10,2024
2125,2024-07-19,1174,USB Cable,Office,959.69,2,USA,1919.38,7,2024
2126,2023-10-03,1301,Webcam,Electronics,945.7,4,USA,3782.8,10,2023
2127,2024-03-02,1695,Laptop,Office,1063.64,2,USA,2127.28,3,2024
2128,2023-09-04,1184,Webcam,Office,962.23,3,Canada,2886.69,9,2023
2129,2024-03-19,1338,Monitor,Electronics,1007.7,1,France,1007.7,3,2024
2130,2023-11-17,1509,Webcam,Accessories,1090.21,4,Israel,4360.84,11,2023
2131,2022-07-07,1818,Mouse,Office,1214.6,1,Germany,1214.6,7,2022
2132,2024-09-11,1309,Monitor,Accessories,607.57,3,Germany,1822.71,9,2024
2133,2023-07-02,1506,Keyboard,Office,1120.02,2,Israel,2240.04,7,2023
2134,2023-12-26,1345,Laptop,Accessories,154.8,3,USA,464.4,12,2023
2135,2024-07-14,1080,USB Cable,Accessories,1314.9,4,Germany,5259.6,7,2024
2136,2024-05-25,1373,Keyboard,Accessories,438.62,4,France,1754.48,5,2024
2137,2023-09-10,1155,Webcam,Accessories,608.17,2,Israel,1216.34,9,2023
2138,2023-02-18,1786,Headphones,Accessories,1206.4,4,France,4825.6,2,2023
2139,2024-06-21,1794,Webcam,Electronics,957.3,3,Canada,2871.9,6,2024
2140,2022-06-12,1431,Desk Lamp,Accessories,466.4,4,USA,1865.6,6,2022
2141,2022-09-27,1499,USB Cable,Electronics,341.97,1,Germany,341.97,9,2022
2142,2023-09-24,1760,USB Cable,Office,1436.78,3,France,4310.34,9,2023
2143,2024-06-24,1146,Desk Lamp,Electronics,136.23,3,Israel,408.69,6,2024
2144,2022-07-24,1480,Headphones,Accessories,11.48,4,USA,45.92,7,2022
2145,2023-08-05,1434,Keyboard,Electronics,1011.04,2,Germany,2022.08,8,2023
2146,2024-04-20,1518,Keyboard,Accessories,923.64,2,Germany,1847.28,4,2024
2147,2023-08-19,1668,Headphones,Electronics,1107.73,2,USA,2215.46,8,2023
2148,2022-09-07,1682,Mouse,Office,1098.79,4,USA,4395.16,9,2022
2149,2024-05-24,1068,Desk Lamp,Accessories,1295.57,4,USA,5182.28,5,2024
2150,2022-07-15,1605,Laptop,Accessories,1383.55,4,Canada,5534.2,7,2022
2151,2023-11-21,1880,Monitor,Electronics,1163.66,3,France,3490.98,11,2023
2152,2024-12-29,1874,Desk Lamp,Electronics,352.28,3,UK,1056.84,12,2024
2153,2023-10-01,1887,Keyboard,Electronics,697.93,4,Canada,2791.72,10,2023
2154,2023-11-03,1185,Laptop,Electronics,964.36,2,Germany,1928.72,11,2023
2155,2024-08-01,1903,Monitor,Electronics,811.35,1,France,811.35,8,2024
2156,2022-07-18,1681,Webcam,Accessories,242.55,2,Israel,485.1,7,2022
2157,2023-05-07,1203,Monitor,Office,885.96,3,Germany,2657.88,5,2023
2158,2024-06-14,1553,Keyboard,Electronics,1330.36,3,Canada,3991.08,6,2024
2159,2022-05-22,1012,Mouse,Accessories,630.68,2,UK,1261.36,5,2022
2160,2022-06-14,1665,Mouse,Office,1005.05,2,Israel,2010.1,6,2022
2161,2022-11-10,1273,Laptop,Office,925.82,3,Germany,2777.46,11,2022
2162,2022-01-21,1297,Webcam,Electronics,568.68,3,UK,1706.04,1,2022
2163,2024-09-10,1050,Laptop,Accessories,850.08,4,USA,3400.32,9,2024
2164,2022-11-01,1499,Headphones,Accessories,319.27,1,UK,319.27,11,2022
2165,2023-01-06,1368,Mouse,Accessories,821.43,4,Germany,3285.72,1,2023
2166,2024-05-02,1723,Laptop,Accessories,1199.25,4,UK,4797.0,5,2024
2167,2023-01-19,1655,Headphones,Accessories,1139.63,2,Canada,2279.26,1,2023
2168,2023-03-21,1356,Webcam,Office,540.14,2,Germany,1080.28,3,2023
2169,2023-03-01,1002,USB Cable,Office,172.57,1,Germany,172.57,3,2023
2170,2022-06-10,1253,Monitor,Office,1200.91,4,UK,4803.64,6,2022
2171,2023-09-21,1474,Laptop,Accessories,401.23,4,UK,1604.92,9,2023
2172,2024-06-13,1846,Headphones,Office,84.3,3,Canada,252.9,6,2024
2173,2023-05-05,1505,Mouse,Office,670.56,3,Israel,2011.68,5,2023
